id,user_id,hotspot_id,entry_time,exit_time
8808,23,151,"2020-10-21 11:25:15","2020-10-21 11:54:15"
8809,23,14,"2020-10-21 12:50:13","2020-10-21 14:28:13"
8810,23,43,"2020-10-21 14:45:09","2020-10-21 16:37:09"
8811,23,102,"2020-10-21 16:56:20","2020-10-21 18:42:20"
8812,23,138,"2020-10-21 19:49:24","2020-10-21 20:04:24"
8813,23,74,"2020-10-21 20:09:41","2020-10-21 20:43:41"
8814,23,27,"2020-10-21 21:03:27","2020-10-21 23:17:27"
8815,23,91,"2020-10-22 11:12:18","2020-10-22 14:00:18"
8816,23,139,"2020-10-22 14:04:21","2020-10-22 15:34:21"
8817,23,89,"2020-10-22 15:39:51","2020-10-22 17:19:51"
8818,23,50,"2020-10-22 17:25:43","2020-10-22 18:21:43"
8819,23,69,"2020-10-22 18:36:42","2020-10-22 19:48:42"
8820,23,134,"2020-10-22 20:05:40","2020-10-22 20:15:40"
8821,23,145,"2020-10-22 20:48:28","2020-10-22 23:27:28"
8822,23,81,"2020-10-23 12:32:05","2020-10-23 13:02:05"
8823,23,44,"2020-10-23 13:06:45","2020-10-23 15:09:45"
8824,23,9,"2020-10-23 15:19:23","2020-10-23 15:39:23"
8825,23,49,"2020-10-23 16:24:33","2020-10-23 17:27:33"
8826,23,174,"2020-10-23 17:59:59","2020-10-23 20:57:59"
8827,23,141,"2020-10-23 21:15:22","2020-10-24 00:12:22"
8828,23,9,"2020-10-24 10:40:33","2020-10-24 13:20:33"
8829,23,68,"2020-10-24 13:31:38","2020-10-24 13:45:38"
8830,23,54,"2020-10-24 13:49:48","2020-10-24 13:57:48"
8831,23,70,"2020-10-24 14:01:49","2020-10-24 16:35:49"
8832,23,61,"2020-10-24 16:50:34","2020-10-24 18:42:34"
8833,23,58,"2020-10-24 19:06:35","2020-10-24 20:43:35"
8834,23,19,"2020-10-24 21:09:40","2020-10-24 21:36:40"
8835,23,123,"2020-10-24 21:57:47","2020-10-24 22:17:47"
8836,23,10,"2020-10-24 22:37:17","2020-10-25 00:49:17"
8837,23,146,"2020-10-25 13:35:00","2020-10-25 13:56:00"
8838,23,34,"2020-10-25 14:17:46","2020-10-25 16:36:46"
8839,23,27,"2020-10-25 16:40:46","2020-10-25 16:52:46"
8840,23,181,"2020-10-25 17:56:13","2020-10-25 20:12:13"
8841,23,49,"2020-10-25 20:20:39","2020-10-25 21:40:39"
8842,23,190,"2020-10-25 21:54:52","2020-10-26 00:07:52"
8843,23,133,"2020-10-26 12:32:04","2020-10-26 12:53:04"
8844,23,126,"2020-10-26 13:50:44","2020-10-26 14:14:44"
8845,23,147,"2020-10-26 14:42:06","2020-10-26 14:43:06"
8846,23,49,"2020-10-26 14:46:05","2020-10-26 15:56:05"
8847,23,97,"2020-10-26 16:47:19","2020-10-26 19:16:19"
8848,23,132,"2020-10-26 19:29:17","2020-10-26 20:24:17"
8849,23,27,"2020-10-26 20:47:45","2020-10-26 23:41:45"
8850,23,20,"2020-10-27 14:44:26","2020-10-27 15:04:26"
8851,23,161,"2020-10-27 15:41:26","2020-10-27 15:59:26"
8852,23,54,"2020-10-27 16:10:52","2020-10-27 18:46:52"
8853,23,101,"2020-10-27 19:17:58","2020-10-27 21:15:58"
8854,23,186,"2020-10-27 21:32:20","2020-10-27 22:58:20"
8855,23,97,"2020-10-27 23:23:46","2020-10-28 00:38:46"
8856,23,58,"2020-10-28 13:45:58","2020-10-28 14:56:58"
8857,23,141,"2020-10-28 15:34:08","2020-10-28 18:26:08"
8858,23,90,"2020-10-28 18:41:00","2020-10-28 21:11:00"
8859,23,185,"2020-10-28 21:50:40","2020-10-28 21:59:40"
8860,23,39,"2020-10-28 22:42:57","2020-10-28 23:12:57"
8861,23,163,"2020-10-29 13:56:12","2020-10-29 15:02:12"
8862,23,161,"2020-10-29 15:26:05","2020-10-29 17:57:05"
8863,23,64,"2020-10-29 18:52:02","2020-10-29 19:30:02"
8864,23,53,"2020-10-29 19:44:38","2020-10-29 22:12:38"
8865,23,197,"2020-10-29 23:20:38","2020-10-30 02:07:38"
8866,23,107,"2020-10-30 16:07:05","2020-10-30 16:26:05"
8867,23,66,"2020-10-30 16:53:57","2020-10-30 18:56:57"
8868,23,197,"2020-10-30 19:09:51","2020-10-30 21:23:51"
8869,23,191,"2020-10-30 21:38:13","2020-10-30 21:45:13"
8870,23,70,"2020-10-30 21:50:29","2020-10-30 22:39:29"
8871,23,113,"2020-10-30 22:47:39","2020-10-30 23:00:39"
8872,23,87,"2020-10-31 15:37:20","2020-10-31 17:06:20"
8873,23,8,"2020-10-31 17:27:16","2020-10-31 19:25:16"
8874,23,72,"2020-10-31 19:36:16","2020-10-31 20:53:16"
8875,23,115,"2020-10-31 21:28:09","2020-10-31 22:50:09"
8876,23,149,"2020-10-31 23:19:58","2020-11-01 01:07:58"
8877,23,83,"2020-11-01 12:31:26","2020-11-01 13:48:26"
8878,23,23,"2020-11-01 14:32:51","2020-11-01 14:54:51"
8879,23,44,"2020-11-01 15:43:59","2020-11-01 18:35:59"
8880,23,60,"2020-11-01 18:54:06","2020-11-01 19:44:06"
8881,23,34,"2020-11-01 20:46:46","2020-11-01 22:29:46"
8882,23,115,"2020-11-01 22:47:29","2020-11-02 00:59:29"
8883,23,128,"2020-11-02 06:43:26","2020-11-02 08:41:26"
8884,23,11,"2020-11-02 09:25:50","2020-11-02 09:47:50"
8885,23,22,"2020-11-02 10:02:06","2020-11-02 12:41:06"
8886,23,26,"2020-11-02 12:43:16","2020-11-02 14:50:16"
8887,23,69,"2020-11-02 14:56:18","2020-11-02 16:27:18"
8888,23,1,"2020-11-02 17:29:08","2020-11-02 19:29:08"
8889,23,66,"2020-11-02 20:15:39","2020-11-02 23:02:39"
8890,23,176,"2020-11-03 14:21:08","2020-11-03 14:43:08"
8891,23,106,"2020-11-03 14:51:14","2020-11-03 17:20:14"
8892,23,25,"2020-11-03 17:55:47","2020-11-03 17:56:47"
8893,23,185,"2020-11-03 18:58:58","2020-11-03 20:42:58"
8894,23,188,"2020-11-03 21:14:19","2020-11-03 21:25:19"
8895,23,120,"2020-11-03 22:12:57","2020-11-03 22:47:57"
8896,23,94,"2020-11-03 23:25:04","2020-11-04 00:21:04"
8897,23,52,"2020-11-04 18:03:08","2020-11-04 20:29:08"
8898,23,116,"2020-11-04 20:35:34","2020-11-04 21:45:34"
8899,23,13,"2020-11-04 21:55:40","2020-11-04 22:10:40"
8900,23,193,"2020-11-04 22:26:14","2020-11-04 23:28:14"
8901,23,102,"2020-11-05 12:56:42","2020-11-05 14:58:42"
8902,23,89,"2020-11-05 15:44:57","2020-11-05 18:27:57"
8903,23,62,"2020-11-05 18:31:00","2020-11-05 20:29:00"
8904,23,58,"2020-11-05 21:27:13","2020-11-05 21:39:13"
8905,23,19,"2020-11-05 22:00:05","2020-11-06 00:30:05"
8906,23,128,"2020-11-06 10:38:22","2020-11-06 12:14:22"
8907,23,7,"2020-11-06 12:21:09","2020-11-06 14:17:09"
8908,23,75,"2020-11-06 14:37:19","2020-11-06 16:51:19"
8909,23,180,"2020-11-06 17:42:57","2020-11-06 18:12:57"
8910,23,194,"2020-11-06 18:21:23","2020-11-06 21:19:23"
8911,23,181,"2020-11-06 21:31:33","2020-11-06 21:45:33"
8912,23,126,"2020-11-06 22:11:31","2020-11-06 23:02:31"
8913,23,34,"2020-11-07 09:30:40","2020-11-07 11:55:40"
8914,23,22,"2020-11-07 12:09:14","2020-11-07 13:30:14"
8915,23,89,"2020-11-07 13:35:28","2020-11-07 14:29:28"
8916,23,122,"2020-11-07 14:54:23","2020-11-07 16:06:23"
8917,23,73,"2020-11-07 16:52:11","2020-11-07 17:42:11"
8918,23,100,"2020-11-07 18:03:06","2020-11-07 20:54:06"
8919,23,68,"2020-11-07 21:07:39","2020-11-08 00:05:39"
8920,23,132,"2020-11-08 17:46:38","2020-11-08 18:00:38"
8921,23,89,"2020-11-08 18:39:46","2020-11-08 20:58:46"
8922,23,29,"2020-11-08 21:10:36","2020-11-08 22:23:36"
8923,23,68,"2020-11-08 22:35:24","2020-11-09 00:46:24"
8924,23,27,"2020-11-09 10:22:52","2020-11-09 13:16:52"
8925,23,29,"2020-11-09 13:34:48","2020-11-09 14:54:48"
8926,23,45,"2020-11-09 14:56:46","2020-11-09 17:32:46"
8927,23,161,"2020-11-09 17:55:37","2020-11-09 20:00:37"
8928,23,49,"2020-11-09 20:17:38","2020-11-09 21:55:38"
8929,23,36,"2020-11-09 22:32:48","2020-11-10 01:10:48"
8930,23,133,"2020-11-10 14:05:08","2020-11-10 16:02:08"
8931,23,108,"2020-11-10 16:16:55","2020-11-10 16:53:55"
8932,23,156,"2020-11-10 17:51:25","2020-11-10 20:03:25"
8933,23,100,"2020-11-10 20:40:50","2020-11-10 23:19:50"
8934,23,200,"2020-11-11 06:34:08","2020-11-11 07:50:08"
8935,23,19,"2020-11-11 08:19:51","2020-11-11 08:30:51"
8936,23,77,"2020-11-11 08:42:01","2020-11-11 10:42:01"
8937,23,15,"2020-11-11 11:13:25","2020-11-11 13:28:25"
8938,23,116,"2020-11-11 14:01:28","2020-11-11 16:49:28"
8939,23,30,"2020-11-11 17:33:52","2020-11-11 18:58:52"
8940,23,138,"2020-11-11 20:11:57","2020-11-11 22:17:57"
8941,23,107,"2020-11-11 23:20:27","2020-11-11 23:57:27"
8942,23,102,"2020-11-12 08:45:57","2020-11-12 08:49:57"
8943,23,34,"2020-11-12 10:23:14","2020-11-12 11:15:14"
8944,23,100,"2020-11-12 11:35:44","2020-11-12 14:18:44"
8945,23,115,"2020-11-12 14:21:10","2020-11-12 14:34:10"
8946,23,112,"2020-11-12 14:35:22","2020-11-12 15:48:22"
8947,23,86,"2020-11-12 15:50:32","2020-11-12 17:47:32"
8948,23,199,"2020-11-12 18:21:55","2020-11-12 21:05:55"
8949,23,132,"2020-11-12 21:21:58","2020-11-13 00:07:58"
8950,23,95,"2020-11-13 13:15:52","2020-11-13 14:37:52"
8951,23,105,"2020-11-13 14:58:46","2020-11-13 16:01:46"
8952,23,146,"2020-11-13 16:49:20","2020-11-13 18:05:20"
8953,23,56,"2020-11-13 18:23:39","2020-11-13 21:06:39"
8954,23,62,"2020-11-13 21:23:29","2020-11-13 22:26:29"
8955,23,29,"2020-11-13 22:34:01","2020-11-14 00:40:01"
8956,23,128,"2020-11-14 12:05:22","2020-11-14 13:47:22"
8957,23,51,"2020-11-14 15:19:04","2020-11-14 16:11:04"
8958,23,119,"2020-11-14 16:17:47","2020-11-14 17:08:47"
8959,23,188,"2020-11-14 18:09:17","2020-11-14 19:15:17"
8960,23,179,"2020-11-14 19:33:36","2020-11-14 21:19:36"
8961,23,52,"2020-11-14 21:32:27","2020-11-14 22:34:27"
8962,23,49,"2020-11-14 23:08:49","2020-11-15 01:14:49"
8963,23,108,"2020-11-15 14:59:31","2020-11-15 16:55:31"
8964,23,86,"2020-11-15 17:57:45","2020-11-15 18:46:45"
8965,23,131,"2020-11-15 19:12:49","2020-11-15 21:29:49"
8966,23,5,"2020-11-15 21:50:43","2020-11-16 00:17:43"
8967,23,91,"2020-11-16 12:14:25","2020-11-16 13:40:25"
8968,23,22,"2020-11-16 13:41:20","2020-11-16 14:41:20"
8969,23,152,"2020-11-16 14:53:12","2020-11-16 15:14:12"
8970,23,20,"2020-11-16 15:54:48","2020-11-16 16:40:48"
8971,23,142,"2020-11-16 17:00:29","2020-11-16 19:14:29"
8972,23,45,"2020-11-16 20:16:28","2020-11-16 21:54:28"
8973,23,64,"2020-11-16 22:05:07","2020-11-16 22:13:07"
8974,23,34,"2020-11-16 22:49:06","2020-11-17 01:32:06"
8975,23,142,"2020-11-17 14:48:25","2020-11-17 15:29:25"
8976,23,24,"2020-11-17 15:38:31","2020-11-17 17:06:31"
8977,23,135,"2020-11-17 18:39:00","2020-11-17 20:13:00"
8978,23,143,"2020-11-17 21:27:34","2020-11-18 00:10:34"
8979,23,43,"2020-11-18 07:34:27","2020-11-18 07:42:27"
8980,23,157,"2020-11-18 08:42:30","2020-11-18 10:18:30"
8981,23,78,"2020-11-18 10:42:02","2020-11-18 13:38:02"
8982,23,126,"2020-11-18 13:39:25","2020-11-18 14:41:25"
8983,23,44,"2020-11-18 14:49:33","2020-11-18 16:56:33"
8984,23,99,"2020-11-18 17:21:11","2020-11-18 17:59:11"
8985,23,45,"2020-11-18 18:36:38","2020-11-18 21:03:38"
8986,23,178,"2020-11-18 21:40:34","2020-11-19 00:32:34"
8987,23,108,"2020-11-19 06:41:01","2020-11-19 09:03:01"
8988,23,115,"2020-11-19 09:45:20","2020-11-19 10:34:20"
8989,23,2,"2020-11-19 10:39:17","2020-11-19 12:48:17"
8990,23,62,"2020-11-19 13:02:00","2020-11-19 15:34:00"
8991,23,131,"2020-11-19 15:41:46","2020-11-19 16:22:46"
8992,23,50,"2020-11-19 16:47:09","2020-11-19 17:23:09"
8993,23,138,"2020-11-19 17:36:40","2020-11-19 19:27:40"
8994,23,22,"2020-11-19 19:54:51","2020-11-19 21:20:51"
8995,23,189,"2020-11-19 21:44:24","2020-11-19 23:43:24"
8996,23,23,"2020-11-20 15:44:33","2020-11-20 16:27:33"
8997,23,105,"2020-11-20 16:45:57","2020-11-20 19:45:57"
8998,23,42,"2020-11-20 19:58:19","2020-11-20 20:36:19"
8999,23,132,"2020-11-20 20:55:31","2020-11-20 23:24:31"
9000,23,128,"2020-11-21 13:13:26","2020-11-21 14:56:26"
9001,23,7,"2020-11-21 15:03:53","2020-11-21 17:22:53"
9002,23,19,"2020-11-21 17:50:20","2020-11-21 19:34:20"
9003,23,84,"2020-11-21 19:54:23","2020-11-21 22:49:23"
9004,23,150,"2020-11-21 23:13:44","2020-11-22 00:48:44"
9005,23,52,"2020-11-22 11:03:23","2020-11-22 12:15:23"
9006,23,184,"2020-11-22 12:54:35","2020-11-22 13:04:35"
9007,23,51,"2020-11-22 13:35:24","2020-11-22 14:04:24"
9008,23,3,"2020-11-22 14:23:41","2020-11-22 15:00:41"
9009,23,130,"2020-11-22 15:08:34","2020-11-22 16:50:34"
9010,23,188,"2020-11-22 17:10:58","2020-11-22 19:32:58"
9011,23,197,"2020-11-22 20:09:09","2020-11-22 20:51:09"
9012,23,29,"2020-11-22 21:03:21","2020-11-22 21:32:21"
9013,23,84,"2020-11-22 21:55:07","2020-11-22 23:08:07"
9014,23,150,"2020-11-23 10:55:56","2020-11-23 13:42:56"
9015,23,123,"2020-11-23 13:56:53","2020-11-23 16:14:53"
9016,23,73,"2020-11-23 16:31:26","2020-11-23 17:50:26"
9017,23,62,"2020-11-23 17:59:05","2020-11-23 20:45:05"
9018,23,23,"2020-11-23 21:14:12","2020-11-23 21:38:12"
9019,23,66,"2020-11-23 22:26:21","2020-11-24 01:05:21"
9020,23,146,"2020-11-24 15:34:00","2020-11-24 17:39:00"
9021,23,159,"2020-11-24 17:56:32","2020-11-24 18:27:32"
9022,23,105,"2020-11-24 19:03:00","2020-11-24 20:41:00"
9023,23,34,"2020-11-24 21:40:06","2020-11-24 23:20:06"
9024,23,155,"2020-11-25 08:42:50","2020-11-25 11:21:50"
9025,23,135,"2020-11-25 11:30:36","2020-11-25 12:05:36"
9026,23,161,"2020-11-25 12:59:33","2020-11-25 13:00:33"
9027,23,64,"2020-11-25 13:46:21","2020-11-25 16:20:21"
9028,23,116,"2020-11-25 16:44:31","2020-11-25 18:17:31"
9029,23,94,"2020-11-25 18:57:57","2020-11-25 20:28:57"
9030,23,91,"2020-11-25 21:20:10","2020-11-25 21:47:10"
9031,23,176,"2020-11-25 21:49:21","2020-11-25 23:59:21"
9032,23,161,"2020-11-26 14:13:11","2020-11-26 16:05:11"
9033,23,127,"2020-11-26 16:15:40","2020-11-26 17:25:40"
9034,23,182,"2020-11-26 17:35:20","2020-11-26 18:53:20"
9035,23,144,"2020-11-26 19:35:12","2020-11-26 21:58:12"
9036,23,34,"2020-11-26 22:31:03","2020-11-27 00:52:03"
9037,23,50,"2020-11-27 11:55:55","2020-11-27 13:12:55"
9038,23,5,"2020-11-27 13:24:53","2020-11-27 13:39:53"
9039,23,61,"2020-11-27 14:14:20","2020-11-27 14:23:20"
9040,23,26,"2020-11-27 14:44:38","2020-11-27 14:49:38"
9041,23,29,"2020-11-27 14:49:51","2020-11-27 15:44:51"
9042,23,82,"2020-11-27 15:48:02","2020-11-27 16:56:02"
9043,23,130,"2020-11-27 17:21:45","2020-11-27 17:34:45"
9044,23,65,"2020-11-27 17:37:15","2020-11-27 20:02:15"
9045,23,85,"2020-11-27 20:22:52","2020-11-27 20:37:52"
9046,23,190,"2020-11-27 21:18:54","2020-11-27 22:04:54"
9047,23,68,"2020-11-27 22:20:27","2020-11-28 00:44:27"
9048,23,159,"2020-11-28 16:18:25","2020-11-28 16:20:25"
9049,23,150,"2020-11-28 17:03:20","2020-11-28 17:43:20"
9050,23,66,"2020-11-28 18:05:03","2020-11-28 20:51:03"
9051,23,2,"2020-11-28 21:03:51","2020-11-28 22:09:51"
9052,23,54,"2020-11-28 22:22:00","2020-11-29 01:01:00"
9053,23,108,"2020-11-29 13:25:55","2020-11-29 16:10:55"
9054,23,34,"2020-11-29 17:08:21","2020-11-29 18:40:21"
9055,23,70,"2020-11-29 19:05:29","2020-11-29 21:38:29"
9056,23,58,"2020-11-29 22:34:05","2020-11-29 23:03:05"
9057,23,110,"2020-11-30 13:51:42","2020-11-30 14:27:42"
9058,23,200,"2020-11-30 15:09:56","2020-11-30 17:37:56"
9059,23,9,"2020-11-30 17:53:34","2020-11-30 18:39:34"
9060,23,62,"2020-11-30 18:49:23","2020-11-30 19:20:23"
9061,23,26,"2020-11-30 19:35:27","2020-11-30 20:03:27"
9062,23,75,"2020-11-30 20:09:54","2020-11-30 22:54:54"
9063,23,144,"2020-11-30 23:19:41","2020-12-01 00:04:41"
9064,23,50,"2020-12-01 11:33:00","2020-12-01 12:33:00"
9065,23,22,"2020-12-01 12:43:45","2020-12-01 15:03:45"
9066,23,139,"2020-12-01 15:06:46","2020-12-01 16:28:46"
9067,23,200,"2020-12-01 16:36:24","2020-12-01 19:16:24"
9068,23,178,"2020-12-01 19:47:23","2020-12-01 20:07:23"
9069,23,68,"2020-12-01 20:10:46","2020-12-01 22:25:46"
9070,23,27,"2020-12-01 22:55:23","2020-12-01 23:15:23"
9071,23,152,"2020-12-02 13:52:18","2020-12-02 15:41:18"
9072,23,156,"2020-12-02 15:47:14","2020-12-02 17:05:14"
9073,23,14,"2020-12-02 17:10:58","2020-12-02 18:42:58"
9074,23,85,"2020-12-02 19:25:36","2020-12-02 21:23:36"
9075,23,148,"2020-12-02 22:30:06","2020-12-02 22:50:06"
9076,23,186,"2020-12-02 23:18:47","2020-12-03 01:17:47"
9077,23,110,"2020-12-03 08:04:13","2020-12-03 10:37:13"
9078,23,142,"2020-12-03 10:54:21","2020-12-03 11:40:21"
9079,23,28,"2020-12-03 12:27:20","2020-12-03 13:48:20"
9080,23,139,"2020-12-03 14:08:09","2020-12-03 15:26:09"
9081,23,87,"2020-12-03 15:44:51","2020-12-03 17:03:51"
9082,23,22,"2020-12-03 17:19:12","2020-12-03 20:12:12"
9083,23,86,"2020-12-03 20:15:25","2020-12-03 23:08:25"
9084,23,122,"2020-12-04 11:46:52","2020-12-04 12:26:52"
9085,23,66,"2020-12-04 13:00:58","2020-12-04 14:42:58"
9086,23,75,"2020-12-04 14:59:00","2020-12-04 16:32:00"
9087,23,73,"2020-12-04 16:36:25","2020-12-04 18:17:25"
9088,23,144,"2020-12-04 18:23:37","2020-12-04 19:03:37"
9089,23,77,"2020-12-04 19:14:07","2020-12-04 19:24:07"
9090,23,22,"2020-12-04 20:27:28","2020-12-04 20:34:28"
9091,23,91,"2020-12-04 20:35:51","2020-12-04 21:45:51"
9092,23,57,"2020-12-04 21:48:58","2020-12-05 00:01:58"
9093,23,24,"2020-12-05 14:59:34","2020-12-05 16:30:34"
9094,23,15,"2020-12-05 16:55:51","2020-12-05 16:59:51"
9095,23,131,"2020-12-05 17:13:23","2020-12-05 19:35:23"
9096,23,199,"2020-12-05 19:40:36","2020-12-05 20:27:36"
9097,23,34,"2020-12-05 20:39:39","2020-12-05 23:03:39"
9098,23,10,"2020-12-06 11:36:59","2020-12-06 13:07:59"
9099,23,184,"2020-12-06 13:37:09","2020-12-06 15:26:09"
9100,23,49,"2020-12-06 16:42:50","2020-12-06 18:18:50"
9101,23,20,"2020-12-06 19:21:36","2020-12-06 21:51:36"
9102,23,40,"2020-12-06 22:00:32","2020-12-07 00:21:32"
9103,23,61,"2020-12-07 15:24:29","2020-12-07 15:58:29"
9104,23,198,"2020-12-07 16:03:16","2020-12-07 17:11:16"
9105,23,86,"2020-12-07 17:34:18","2020-12-07 19:00:18"
9106,23,47,"2020-12-07 19:14:10","2020-12-07 21:38:10"
9107,23,113,"2020-12-07 22:16:42","2020-12-07 22:18:42"
9108,23,178,"2020-12-07 22:30:41","2020-12-08 00:27:41"
9109,23,193,"2020-12-08 07:40:48","2020-12-08 09:46:48"
9110,23,13,"2020-12-08 10:06:15","2020-12-08 12:36:15"
9111,23,129,"2020-12-08 12:51:28","2020-12-08 15:47:28"
9112,23,176,"2020-12-08 15:49:15","2020-12-08 16:12:15"
9113,23,190,"2020-12-08 16:49:38","2020-12-08 17:41:38"
9114,23,183,"2020-12-08 17:55:26","2020-12-08 19:08:26"
9115,23,79,"2020-12-08 19:24:00","2020-12-08 20:36:00"
9116,23,22,"2020-12-08 20:51:43","2020-12-08 23:43:43"
9117,23,102,"2020-12-09 17:31:15","2020-12-09 19:25:15"
9118,23,89,"2020-12-09 20:44:32","2020-12-09 20:46:32"
9119,23,44,"2020-12-09 21:03:01","2020-12-09 22:40:01"
9120,23,82,"2020-12-09 22:42:03","2020-12-10 00:30:03"
9121,23,96,"2020-12-10 06:12:01","2020-12-10 08:33:01"
9122,23,142,"2020-12-10 08:49:25","2020-12-10 09:35:25"
9123,23,63,"2020-12-10 09:43:34","2020-12-10 11:27:34"
9124,23,40,"2020-12-10 12:01:47","2020-12-10 14:42:47"
9125,23,174,"2020-12-10 16:09:30","2020-12-10 17:49:30"
9126,23,13,"2020-12-10 18:32:40","2020-12-10 21:32:40"
9127,23,191,"2020-12-10 21:53:07","2020-12-10 22:11:07"
9128,23,70,"2020-12-10 22:14:02","2020-12-11 00:12:02"
9129,23,20,"2020-12-11 06:21:46","2020-12-11 07:21:46"
9130,23,102,"2020-12-11 07:38:19","2020-12-11 08:31:19"
9131,23,75,"2020-12-11 09:49:15","2020-12-11 10:03:15"
9132,23,22,"2020-12-11 10:11:23","2020-12-11 12:59:23"
9133,23,162,"2020-12-11 13:29:31","2020-12-11 16:22:31"
9134,23,100,"2020-12-11 16:56:31","2020-12-11 18:45:31"
9135,23,123,"2020-12-11 19:20:29","2020-12-11 19:58:29"
9136,23,132,"2020-12-11 20:15:36","2020-12-11 21:50:36"
9137,23,66,"2020-12-11 22:30:50","2020-12-12 01:17:50"
9138,23,108,"2020-12-12 15:19:43","2020-12-12 16:53:43"
9139,23,5,"2020-12-12 18:07:30","2020-12-12 20:06:30"
9140,23,82,"2020-12-12 20:12:51","2020-12-12 20:20:51"
9141,23,196,"2020-12-12 20:54:51","2020-12-12 23:32:51"
9142,23,127,"2020-12-13 14:43:18","2020-12-13 14:45:18"
9143,23,175,"2020-12-13 15:12:12","2020-12-13 15:49:12"
9144,23,156,"2020-12-13 16:16:56","2020-12-13 18:42:56"
9145,23,139,"2020-12-13 19:04:15","2020-12-13 21:16:15"
9146,23,2,"2020-12-13 21:18:36","2020-12-14 00:09:36"
9147,23,195,"2020-12-14 08:47:41","2020-12-14 11:45:41"
9148,23,22,"2020-12-14 12:09:23","2020-12-14 13:18:23"
9149,23,81,"2020-12-14 13:23:35","2020-12-14 14:03:35"
9150,23,161,"2020-12-14 14:31:36","2020-12-14 15:52:36"
9151,23,74,"2020-12-14 16:08:54","2020-12-14 17:43:54"
9152,23,43,"2020-12-14 18:36:35","2020-12-14 19:07:35"
9153,23,180,"2020-12-14 20:03:43","2020-12-14 20:04:43"
9154,23,138,"2020-12-14 20:15:35","2020-12-14 20:23:35"
9155,23,97,"2020-12-14 20:48:25","2020-12-14 22:47:25"
9156,23,116,"2020-12-14 22:49:07","2020-12-14 22:52:07"
9157,23,184,"2020-12-14 23:39:26","2020-12-15 01:57:26"
9158,23,33,"2020-12-15 16:06:36","2020-12-15 18:57:36"
9159,23,129,"2020-12-15 19:36:04","2020-12-15 22:02:04"
9160,23,22,"2020-12-15 22:11:35","2020-12-15 23:06:35"
9161,23,44,"2020-12-16 10:18:34","2020-12-16 11:01:34"
9162,23,85,"2020-12-16 11:12:19","2020-12-16 13:53:19"
9163,23,126,"2020-12-16 14:02:19","2020-12-16 14:18:19"
9164,23,82,"2020-12-16 14:24:25","2020-12-16 16:06:25"
9165,23,66,"2020-12-16 16:17:27","2020-12-16 16:58:27"
9166,23,89,"2020-12-16 16:59:56","2020-12-16 19:44:56"
9167,23,131,"2020-12-16 19:54:23","2020-12-16 20:48:23"
9168,23,124,"2020-12-16 21:25:35","2020-12-16 22:38:35"
9169,23,94,"2020-12-16 22:58:23","2020-12-16 23:46:23"
9170,23,97,"2020-12-17 10:39:55","2020-12-17 11:25:55"
9171,23,89,"2020-12-17 11:28:27","2020-12-17 12:42:27"
9172,23,9,"2020-12-17 12:53:12","2020-12-17 13:35:12"
9173,23,81,"2020-12-17 13:46:08","2020-12-17 15:29:08"
9174,23,8,"2020-12-17 16:08:25","2020-12-17 16:45:25"
9175,23,52,"2020-12-17 17:13:24","2020-12-17 18:56:24"
9176,23,29,"2020-12-17 18:58:34","2020-12-17 19:01:34"
9177,23,163,"2020-12-17 19:29:25","2020-12-17 21:11:25"
9178,23,100,"2020-12-17 21:25:31","2020-12-17 22:36:31"
9179,23,134,"2020-12-17 22:48:03","2020-12-17 23:59:03"
9180,23,43,"2020-12-18 15:03:44","2020-12-18 15:57:44"
9181,23,190,"2020-12-18 16:46:01","2020-12-18 17:02:01"
9182,23,182,"2020-12-18 17:16:29","2020-12-18 18:35:29"
9183,23,41,"2020-12-18 18:44:01","2020-12-18 21:03:01"
9184,23,129,"2020-12-18 21:06:03","2020-12-18 23:35:03"
9185,23,142,"2020-12-19 10:25:38","2020-12-19 11:36:38"
9186,23,186,"2020-12-19 12:33:06","2020-12-19 14:46:06"
9187,23,174,"2020-12-19 14:59:14","2020-12-19 15:54:14"
9188,23,72,"2020-12-19 16:13:24","2020-12-19 19:09:24"
9189,23,44,"2020-12-19 19:48:46","2020-12-19 22:43:46"
9190,23,25,"2020-12-19 23:05:55","2020-12-20 00:51:55"
9191,24,18,"2020-10-20 12:00:27","2020-10-20 13:33:27"
9192,24,75,"2020-10-20 13:59:11","2020-10-20 14:01:11"
9193,24,57,"2020-10-20 14:16:17","2020-10-20 14:20:17"
9194,24,47,"2020-10-20 14:31:31","2020-10-20 17:16:31"
9195,24,136,"2020-10-20 17:32:31","2020-10-20 18:53:31"
9196,24,82,"2020-10-20 18:56:11","2020-10-20 20:52:11"
9197,24,103,"2020-10-20 20:58:50","2020-10-20 23:01:50"
9198,24,58,"2020-10-21 13:13:26","2020-10-21 16:05:26"
9199,24,75,"2020-10-21 16:24:39","2020-10-21 18:36:39"
9200,24,64,"2020-10-21 18:53:56","2020-10-21 19:27:56"
9201,24,100,"2020-10-21 19:50:16","2020-10-21 20:02:16"
9202,24,69,"2020-10-21 20:09:52","2020-10-21 21:37:52"
9203,24,21,"2020-10-21 22:09:40","2020-10-22 00:19:40"
9204,24,3,"2020-10-22 13:37:26","2020-10-22 16:29:26"
9205,24,126,"2020-10-22 17:13:19","2020-10-22 19:38:19"
9206,24,192,"2020-10-22 20:02:47","2020-10-22 21:00:47"
